SEXE;AGE;ANNEE;POP
M;24;2057;394712
M;25;2057;390017
M;26;2057;386763
M;27;2057;384985
M;28;2057;384685
M;29;2057;385596
M;30;2057;387424
M;31;2057;389932
M;32;2057;392953
M;33;2057;396468
M;34;2057;400182
M;35;2057;403892
M;36;2057;407845
M;37;2057;411626
M;38;2057;415159
M;39;2057;418007
M;40;2057;420679
M;41;2057;425115
M;42;2057;435376
M;43;2057;433969
M;44;2057;434739
M;45;2057;441468
M;46;2057;449969
M;47;2057;446756
M;48;2057;447089
M;49;2057;442277
M;50;2057;447368
M;51;2057;436737
M;52;2057;432685
M;53;2057;429087
M;54;2057;430342
M;55;2057;433974
M;56;2057;440971
M;57;2057;421085
M;58;2057;415206
M;59;2057;406431
M;60;2057;406474
M;61;2057;398390
M;62;2057;386398
M;63;2057;383525
M;64;2057;402174
M;65;2057;404818
M;66;2057;410633
M;67;2057;405767
M;68;2057;405387
M;69;2057;401747
M;70;2057;400781
M;71;2057;394815
M;72;2057;385247
M;73;2057;375656
M;74;2057;390344
M;75;2057;385109
M;76;2057;383497
M;77;2057;355623
M;78;2057;341575
M;79;2057;336763
M;80;2057;318523
M;81;2057;316470
M;82;2057;322569
M;83;2057;324705
M;84;2057;317919
M;85;2057;298724
M;86;2057;275151
M;87;2057;251373
M;88;2057;229066
M;89;2057;206891
M;90;2057;189796
M;91;2057;167840
M;92;2057;145981
M;93;2057;122046
M;94;2057;96281
M;95;2057;76284
M;96;2057;58540
M;97;2057;43067
M;98;2057;30649
M;99;2057;66052
M;100;2057;0
M;101;2057;0
M;102;2057;0
M;103;2057;0
M;104;2057;0
M;105;2057;0
M;106;2057;0
M;107;2057;0
M;108;2057;0
F;0;2057;375021
F;1;2057;371045
F;2;2057;373962
F;3;2057;377702
F;4;2057;381883
F;5;2057;386099
F;6;2057;390090
F;7;2057;394127
F;8;2057;397926
F;9;2057;401595
F;10;2057;405120
F;11;2057;408496
F;12;2057;411680
F;13;2057;414604
F;14;2057;417320
F;15;2057;420230
F;16;2057;422679
F;17;2057;423410
F;18;2057;421691
F;19;2057;417476
F;20;2057;411648
F;21;2057;405463
F;22;2057;400116
F;23;2057;396200
F;24;2057;393388
F;25;2057;391619
F;26;2057;390937
F;27;2057;391284
F;28;2057;392628
F;29;2057;394620
F;30;2057;397157
F;31;2057;400009
F;32;2057;403315
F;33;2057;406849
F;34;2057;410434
F;35;2057;413911
F;36;2057;417518
F;37;2057;421030
F;38;2057;424320
F;39;2057;426906
F;40;2057;429251
F;41;2057;433096
F;42;2057;442629
F;43;2057;440865
F;44;2057;441113
F;45;2057;451221
F;46;2057;457380
F;47;2057;453330
F;48;2057;453900
F;49;2057;449618
F;50;2057;453889
F;51;2057;443474
F;52;2057;439540
F;53;2057;435154
F;54;2057;435313
F;55;2057;440274
F;56;2057;446578
F;57;2057;425042
F;58;2057;422717
F;59;2057;412579
F;60;2057;414218
F;61;2057;409089
F;62;2057;396829
F;63;2057;394255
F;64;2057;411116
F;65;2057;417522
F;66;2057;424338
F;67;2057;423829
F;68;2057;425991
F;69;2057;421576
F;70;2057;425396
F;71;2057;418609
F;72;2057;414102
F;73;2057;402305
F;74;2057;419723
F;75;2057;418570
F;76;2057;416243
F;77;2057;388970
F;78;2057;374637
F;79;2057;369190
F;80;2057;353607
F;81;2057;355453
F;82;2057;364120
F;83;2057;374939
F;84;2057;371120
F;85;2057;355716
F;86;2057;334493
F;87;2057;315187
F;88;2057;297690
F;89;2057;276253
F;90;2057;262521
F;91;2057;240501
F;92;2057;220386
F;93;2057;192830
F;94;2057;161316
F;95;2057;137024
F;96;2057;112567
F;97;2057;90149
F;98;2057;69029
F;99;2057;178128
F;100;2057;0
F;101;2057;0
F;102;2057;0
F;103;2057;0
F;104;2057;0
F;105;2057;0
F;106;2057;0
F;107;2057;0
F;108;2057;0
M;0;2058;393956
M;1;2058;389529
M;2;2058;392161
M;3;2058;395845
M;4;2058;400317
M;5;2058;404921
M;6;2058;409027
M;7;2058;413031
M;8;2058;416899
M;9;2058;420857
M;10;2058;424724
M;11;2058;428346
M;12;2058;431768
M;13;2058;434884
M;14;2058;437983
M;15;2058;441718
M;16;2058;444879
M;17;2058;446269
M;18;2058;444184
M;19;2058;438949
M;20;2058;430756
M;21;2058;420893
M;22;2058;411127
M;23;2058;403041
M;24;2058;396763
M;25;2058;392143
M;26;2058;388873
M;27;2058;386908
M;28;2058;386259
M;29;2058;386856
M;30;2058;388361
M;31;2058;390472
M;32;2058;392990
M;33;2058;396019
M;34;2058;399382
M;35;2058;402927
M;36;2058;406786
M;37;2058;410510
M;38;2058;414053
M;39;2058;416960
M;40;2058;419730
M;41;2058;421996
M;42;2058;426271
M;43;2058;436181
M;44;2058;434827
M;45;2058;435255
M;46;2058;441926
M;47;2058;450428
M;48;2058;447333
M;49;2058;447621
M;50;2058;442742
M;51;2058;447845
M;52;2058;437171
M;53;2058;433085
M;54;2058;429357
M;55;2058;430727
M;56;2058;434302
M;57;2058;441164
M;58;2058;420827
M;59;2058;414656
M;60;2058;405663
M;61;2058;405326
M;62;2058;397013
M;63;2058;384836
M;64;2058;381987
M;65;2058;400367
M;66;2058;402823
M;67;2058;408537
M;68;2058;403526
M;69;2058;402999
M;70;2058;399173
M;71;2058;397988
M;72;2058;391802
M;73;2058;381965
M;74;2058;372167
M;75;2058;386254
M;76;2058;380560
M;77;2058;378364
M;78;2058;350188
M;79;2058;335663
M;80;2058;330095
M;81;2058;311157
M;82;2058;308010
M;83;2058;312519
M;84;2058;313090
M;85;2058;304593
M;86;2058;284257
M;87;2058;259668
M;88;2058;235025
M;89;2058;211789
M;90;2058;188756
M;91;2058;170476
M;92;2058;147964
M;93;2058;126085
M;94;2058;102259
M;95;2058;78549
M;96;2058;60379
M;97;2058;44898
M;98;2058;32304
M;99;2058;68898
M;100;2058;0
M;101;2058;0
M;102;2058;0
M;103;2058;0
M;104;2058;0
M;105;2058;0
M;106;2058;0
M;107;2058;0
M;108;2058;0
F;0;2058;375098
F;1;2058;370876
F;2;2058;373553
F;3;2058;377054
F;4;2058;381008
F;5;2058;385042
F;6;2058;388891
F;7;2058;392818
F;8;2058;396511
F;9;2058;400099
F;10;2058;403618
F;11;2058;407079
F;12;2058;410404
F;13;2058;413514
F;14;2058;416500
F;15;2058;419821
F;16;2058;422764
F;17;2058;424101
F;18;2058;422708
F;19;2058;418807
F;20;2058;413291
F;21;2058;407317
F;22;2058;402033
F;23;2058;398092
F;24;2058;395324
F;25;2058;393627
F;26;2058;392932
F;27;2058;393092
F;28;2058;394107
F;29;2058;395796
F;30;2058;398021
F;31;2058;400490
F;32;2058;403322
F;33;2058;406383
F;34;2058;409625
F;35;2058;412947
F;36;2058;416456
F;37;2058;419919
F;38;2058;423205
F;39;2058;425845
F;40;2058;428277
F;41;2058;430083
F;42;2058;433809
F;43;2058;442986
F;44;2058;441415
F;45;2058;441601
F;46;2058;451546
F;47;2058;457571
F;48;2058;453395
F;49;2058;454059
F;50;2058;449640
F;51;2058;453933
F;52;2058;443382
F;53;2058;439466
F;54;2058;435029
F;55;2058;435250
F;56;2058;440354
F;57;2058;446820
F;58;2058;425198
F;59;2058;422520
F;60;2058;411948
F;61;2058;413329
F;62;2058;408221
F;63;2058;396097
F;64;2058;393549
F;65;2058;410260
F;66;2058;416425
F;67;2058;423185
F;68;2058;422496
F;69;2058;424581
F;70;2058;419813
F;71;2058;423378
F;72;2058;416264
F;73;2058;411635
F;74;2058;399725
F;75;2058;416831
F;76;2058;415280
F;77;2058;412609
F;78;2058;385135
F;79;2058;370378
F;80;2058;364238
F;81;2058;347911
F;82;2058;348829
F;83;2058;356264
F;84;2058;365755
F;85;2058;360488
F;86;2058;343876
F;87;2058;321383
F;88;2058;300761
F;89;2058;281713
F;90;2058;258790
F;91;2058;243050
F;92;2058;219547
F;93;2058;197918
F;94;2058;169901
F;95;2058;139211
F;96;2058;115480
F;97;2058;92447
F;98;2058;72324
F;99;2058;182741
F;100;2058;0
F;101;2058;0
F;102;2058;0
F;103;2058;0
F;104;2058;0
F;105;2058;0
F;106;2058;0
F;107;2058;0
F;108;2058;0
M;0;2059;394293
M;1;2059;389608
M;2;2059;391982
M;3;2059;395414
M;4;2059;399634
M;5;2059;404002
M;6;2059;407915
M;7;2059;411768
M;8;2059;415521
M;9;2059;419366
M;10;2059;423151
M;11;2059;426766
M;12;2059;430278
M;13;2059;433540
M;14;2059;436839
M;15;2059;440850
M;16;2059;444443
M;17;2059;446355
M;18;2059;444907
M;19;2059;440020
M;20;2059;432166
M;21;2059;422630
M;22;2059;413083
M;23;2059;405065
M;24;2059;398764
M;25;2059;394195
M;26;2059;391001
M;27;2059;389020
M;28;2059;388184
M;29;2059;388432
M;30;2059;389623
M;31;2059;391411
M;32;2059;393533
M;33;2059;396058
M;34;2059;398936
M;35;2059;402131
M;36;2059;405825
M;37;2059;409454
M;38;2059;412941
M;39;2059;415859
M;40;2059;418688
M;41;2059;421053
M;42;2059;423159
M;43;2059;427087
M;44;2059;437045
M;45;2059;435350
M;46;2059;435726
M;47;2059;442401
M;48;2059;451014
M;49;2059;447878
M;50;2059;448094
M;51;2059;443240
M;52;2059;448283
M;53;2059;437583
M;54;2059;433369
M;55;2059;429765
M;56;2059;431085
M;57;2059;434534
M;58;2059;440891
M;59;2059;420293
M;60;2059;413898
M;61;2059;404551
M;62;2059;403965
M;63;2059;395455
M;64;2059;383334
M;65;2059;380304
M;66;2059;398442
M;67;2059;400819
M;68;2059;406343
M;69;2059;401214
M;70;2059;400489
M;71;2059;396470
M;72;2059;395035
M;73;2059;388556
M;74;2059;378515
M;75;2059;368363
M;76;2059;381809
M;77;2059;375591
M;78;2059;372737
M;79;2059;344276
M;80;2059;329170
M;81;2059;322642
M;82;2059;303010
M;83;2059;298589
M;84;2059;301544
M;85;2059;300200
M;86;2059;290109
M;87;2059;268538
M;88;2059;243052
M;89;2059;217559
M;90;2059;193472
M;91;2059;169767
M;92;2059;150497
M;93;2059;127978
M;94;2059;105796
M;95;2059;83552
M;96;2059;62264
M;97;2059;46375
M;98;2059;33731
M;99;2059;72255
M;100;2059;0
M;101;2059;0
M;102;2059;0
M;103;2059;0
M;104;2059;0
M;105;2059;0
M;106;2059;0
M;107;2059;0
M;108;2059;0
F;0;2059;375422
F;1;2059;370954
F;2;2059;373385
F;3;2059;376645
F;4;2059;380360
F;5;2059;384167
F;6;2059;387834
F;7;2059;391619
F;8;2059;395203
F;9;2059;398684
F;10;2059;402122
F;11;2059;405577
F;12;2059;408987
F;13;2059;412238
F;14;2059;415410
F;15;2059;419001
F;16;2059;422355
F;17;2059;424187
F;18;2059;423399
F;19;2059;419825
F;20;2059;414623
F;21;2059;408960
F;22;2059;403888
F;23;2059;400010
F;24;2059;397217
F;25;2059;395564
F;26;2059;394940
F;27;2059;395088
F;28;2059;395916
F;29;2059;397275
F;30;2059;399198
F;31;2059;401355
F;32;2059;403803
F;33;2059;406391
F;34;2059;409160
F;35;2059;412139
F;36;2059;415494
F;37;2059;418859
F;38;2059;422096
F;39;2059;424732
F;40;2059;427219
F;41;2059;429112
F;42;2059;430800
F;43;2059;434172
F;44;2059;443539
F;45;2059;441908
F;46;2059;441935
F;47;2059;451745
F;48;2059;457640
F;49;2059;453562
F;50;2059;454086
F;51;2059;449695
F;52;2059;453842
F;53;2059;443314
F;54;2059;439347
F;55;2059;434977
F;56;2059;435346
F;57;2059;440615
F;58;2059;446963
F;59;2059;425012
F;60;2059;421890
F;61;2059;411080
F;62;2059;412472
F;63;2059;407487
F;64;2059;395408
F;65;2059;392755
F;66;2059;409206
F;67;2059;415323
F;68;2059;421885
F;69;2059;421132
F;70;2059;422845
F;71;2059;417861
F;72;2059;421058
F;73;2059;413837
F;74;2059;409059
F;75;2059;397019
F;76;2059;413624
F;77;2059;411733
F;78;2059;408657
F;79;2059;380866
F;80;2059;365518
F;81;2059;358519
F;82;2059;341536
F;83;2059;341406
F;84;2059;347663
F;85;2059;355466
F;86;2059;348730
F;87;2059;330669
F;88;2059;306946
F;89;2059;284894
F;90;2059;264191
F;91;2059;239867
F;92;2059;222156
F;93;2059;197429
F;94;2059;174633
F;95;2059;146841
F;96;2059;117499
F;97;2059;94981
F;98;2059;74284
F;99;2059;188992
F;100;2059;0
F;101;2059;0
F;102;2059;0
F;103;2059;0
F;104;2059;0
F;105;2059;0
F;106;2059;0
F;107;2059;0
F;108;2059;0
M;0;2060;394871
M;1;2060;389946
M;2;2060;392062
M;3;2060;395235
M;4;2060;399203
M;5;2060;403319
M;6;2060;406997
M;7;2060;410657
M;8;2060;414258
M;9;2060;417988
M;10;2060;421660
M;11;2060;425193
M;12;2060;428698
M;13;2060;432050
M;14;2060;435495
M;15;2060;439707
M;16;2060;443576
M;17;2060;445920
M;18;2060;444994
M;19;2060;440744
M;20;2060;433238
M;21;2060;424041
M;22;2060;414822
M;23;2060;407023
M;24;2060;400790
M;25;2060;396198
M;26;2060;393055
M;27;2060;391150
M;28;2060;390298
M;29;2060;390359
M;30;2060;391201
M;31;2060;392675
M;32;2060;394474
M;33;2060;396604
M;34;2060;398978
M;35;2060;401688
M;36;2060;405032
M;37;2060;408497
M;38;2060;411889
M;39;2060;414751
M;40;2060;417592
M;41;2060;420016
M;42;2060;422222
M;43;2060;423982
M;44;2060;427963
M;45;2060;437575
M;46;2060;435830
M;47;2060;436215
M;48;2060;443004
M;49;2060;451568
M;50;2060;448364
M;51;2060;448601
M;52;2060;443699
M;53;2060;448699
M;54;2060;437880
M;55;2060;433792
M;56;2060;430148
M;57;2060;431349
M;58;2060;434302
M;59;2060;440341
M;60;2060;419552
M;61;2060;412797
M;62;2060;403228
M;63;2060;402423
M;64;2060;393957
M;65;2060;381689
M;66;2060;378510
M;67;2060;396511
M;68;2060;398721
M;69;2060;404080
M;70;2060;398784
M;71;2060;397853
M;72;2060;393610
M;73;2060;391851
M;74;2060;385142
M;75;2060;374750
M;76;2060;364224
M;77;2060;376948
M;78;2060;370139
M;79;2060;366609
M;80;2060;337776
M;81;2060;321900
M;82;2060;314386
M;83;2060;293922
M;84;2060;288290
M;85;2060;289340
M;86;2060;286170
M;87;2060;274340
M;88;2060;251631
M;89;2060;225256
M;90;2060;198995
M;91;2060;174240
M;92;2060;150075
M;93;2060;130352
M;94;2060;107536
M;95;2060;86570
M;96;2060;66330
M;97;2060;47892
M;98;2060;34895
M;99;2060;75815
M;100;2060;0
M;101;2060;0
M;102;2060;0
M;103;2060;0
M;104;2060;0
M;105;2060;0
M;106;2060;0
M;107;2060;0
M;108;2060;0
F;0;2060;375974
F;1;2060;371280
F;2;2060;373464
F;3;2060;376478
F;4;2060;379951
F;5;2060;383520
F;6;2060;386960
F;7;2060;390562
F;8;2060;394004
F;9;2060;397376
F;10;2060;400707
F;11;2060;404081
F;12;2060;407486
F;13;2060;410821
F;14;2060;414135
F;15;2060;417912
F;16;2060;421536
F;17;2060;423778
F;18;2060;423486
F;19;2060;420516
F;20;2060;415641
F;21;2060;410293
F;22;2060;405532
F;23;2060;401865
F;24;2060;399135
F;25;2060;397457
F;26;2060;396878
F;27;2060;397097
F;28;2060;397913
F;29;2060;399085
F;30;2060;400678
F;31;2060;402532
F;32;2060;404669
F;33;2060;406873
F;34;2060;409169
F;35;2060;411676
F;36;2060;414687
F;37;2060;417899
F;38;2060;421038
F;39;2060;423626
F;40;2060;426108
F;41;2060;428057
F;42;2060;429832
F;43;2060;431167
F;44;2060;434732
F;45;2060;444035
F;46;2060;442247
F;47;2060;442144
F;48;2060;451823
F;49;2060;457811
F;50;2060;453596
F;51;2060;454146
F;52;2060;449615
F;53;2060;453776
F;54;2060;443201
F;55;2060;439302
F;56;2060;435085
F;57;2060;435625
F;58;2060;440779
F;59;2060;446763
F;60;2060;424394
F;61;2060;421023
F;62;2060;410244
F;63;2060;411749
F;64;2060;406795
F;65;2060;394632
F;66;2060;391767
F;67;2060;408150
F;68;2060;414077
F;69;2060;420557
F;70;2060;419446
F;71;2060;420922
F;72;2060;415611
F;73;2060;418657
F;74;2060;411303
F;75;2060;406357
F;76;2060;394011
F;77;2060;410167
F;78;2060;407876
F;79;2060;404256
F;80;2060;375993
F;81;2060;359898
F;82;2060;352112
F;83;2060;334388
F;84;2060;333285
F;85;2060;338024
F;86;2060;344079
F;87;2060;335593
F;88;2060;316097
F;89;2060;291035
F;90;2060;267455
F;91;2060;245160
F;92;2060;219515
F;93;2060;200043
F;94;2060;174444
F;95;2060;151154
F;96;2060;124124
F;97;2060;96785
F;98;2060;76439
F;99;2060;195448
F;100;2060;0
F;101;2060;0
F;102;2060;0
F;103;2060;0
F;104;2060;0
F;105;2060;0
F;106;2060;0
F;107;2060;0
F;108;2060;0
M;0;2061;395660
M;1;2061;390525
M;2;2061;392400
M;3;2061;395316
M;4;2061;399024
M;5;2061;402888
M;6;2061;406314
M;7;2061;409739
M;8;2061;413148
M;9;2061;416725
M;10;2061;420282
M;11;2061;423703
M;12;2061;427125
M;13;2061;430471
M;14;2061;434005
M;15;2061;438363
M;16;2061;442434
M;17;2061;445054
M;18;2061;444560
M;19;2061;440833
M;20;2061;433964
M;21;2061;425115
M;22;2061;416234
M;23;2061;408764
M;24;2061;402749
M;25;2061;398226
M;26;2061;395059
M;27;2061;393206
M;28;2061;392429
M;29;2061;392475
M;30;2061;393130
M;31;2061;394255
M;32;2061;395740
M;33;2061;397547
M;34;2061;399526
M;35;2061;401732
M;36;2061;404592
M;37;2061;407707
M;38;2061;410936
M;39;2061;413704
M;40;2061;416488
M;41;2061;418926
M;42;2061;421191
M;43;2061;423052
M;44;2061;424866
M;45;2061;428505
M;46;2061;438062
M;47;2061;436328
M;48;2061;436833
M;49;2061;443576
M;50;2061;452064
M;51;2061;448885
M;52;2061;449070
M;53;2061;444139
M;54;2061;449000
M;55;2061;438317
M;56;2061;434191
M;57;2061;430438
M;58;2061;431150
M;59;2061;433796
M;60;2061;439584
M;61;2061;418469
M;62;2061;411485
M;63;2061;401725
M;64;2061;400941
M;65;2061;392315
M;66;2061;379934
M;67;2061;376716
M;68;2061;394490
M;69;2061;396561
M;70;2061;401701
M;71;2061;396233
M;72;2061;395063
M;73;2061;390523
M;74;2061;388502
M;75;2061;381413
M;76;2061;370650
M;77;2061;359692
M;78;2061;371610
M;79;2061;364196
M;80;2061;359863
M;81;2061;330490
M;82;2061;313837
M;83;2061;305163
M;84;2061;283975
M;85;2061;276814
M;86;2061;276041
M;87;2061;270868
M;88;2061;257343
M;89;2061;233479
M;90;2061;206294
M;91;2061;179449
M;92;2061;154240
M;93;2061;130166
M;94;2061;109684
M;95;2061;88121
M;96;2061;68827
M;97;2061;51093
M;98;2061;36093
M;99;2061;79334
M;100;2061;0
M;101;2061;0
M;102;2061;0
M;103;2061;0
M;104;2061;0
M;105;2061;0
M;106;2061;0
M;107;2061;0
M;108;2061;0
F;0;2061;376728
F;1;2061;371833
F;2;2061;373790
F;3;2061;376557
F;4;2061;379785
F;5;2061;383111
F;6;2061;386313
F;7;2061;389688
F;8;2061;392947
F;9;2061;396177
F;10;2061;399399
F;11;2061;402666
F;12;2061;405990
F;13;2061;409320
F;14;2061;412718
F;15;2061;416637
F;16;2061;420447
F;17;2061;422960
F;18;2061;423077
F;19;2061;420604
F;20;2061;416333
F;21;2061;411311
F;22;2061;406865
F;23;2061;403510
F;24;2061;400991
F;25;2061;399376
F;26;2061;398772
F;27;2061;399035
F;28;2061;399922
F;29;2061;401083
F;30;2061;402488
F;31;2061;404013
F;32;2061;405847
F;33;2061;407740
F;34;2061;409652
F;35;2061;411686
F;36;2061;414226
F;37;2061;417093
F;38;2061;420080
F;39;2061;422570
F;40;2061;425005
F;41;2061;426949
F;42;2061;428781
F;43;2061;430203
F;44;2061;431732
F;45;2061;435235
F;46;2061;444378
F;47;2061;442461
F;48;2061;442233
F;49;2061;452004
F;50;2061;457850
F;51;2061;453664
F;52;2061;454072
F;53;2061;449561
F;54;2061;453665
F;55;2061;443163
F;56;2061;439416
F;57;2061;435376
F;58;2061;435808
F;59;2061;440601
F;60;2061;446130
F;61;2061;423539
F;62;2061;420188
F;63;2061;409543
F;64;2061;411069
F;65;2061;406016
F;66;2061;393663
F;67;2061;390782
F;68;2061;406954
F;69;2061;412806
F;70;2061;418909
F;71;2061;417577
F;72;2061;418703
F;73;2061;413285
F;74;2061;416152
F;75;2061;408647
F;76;2061;403354
F;77;2061;390770
F;78;2061;406408
F;79;2061;403579
F;80;2061;399236
F;81;2061;370356
F;82;2061;353598
F;83;2061;344920
F;84;2061;326570
F;85;2061;324181
F;86;2061;327356
F;87;2061;331342
F;88;2061;321075
F;89;2061;300002
F;90;2061;273507
F;91;2061;248472
F;92;2061;224640
F;93;2061;197922
F;94;2061;176999
F;95;2061;151209
F;96;2061;127959
F;97;2061;102392
F;98;2061;78011
F;99;2061;202193
F;100;2061;0
F;101;2061;0
F;102;2061;0
F;103;2061;0
F;104;2061;0
F;105;2061;0
F;106;2061;0
F;107;2061;0
F;108;2061;0
M;0;2062;396641
M;1;2062;391316
M;2;2062;392980
M;3;2062;395654
M;4;2062;399106
M;5;2062;402709
M;6;2062;405883
M;7;2062;409056
M;8;2062;412230
M;9;2062;415615
M;10;2062;419020
M;11;2062;422325
M;12;2062;425636
M;13;2062;428898
M;14;2062;432427
M;15;2062;436874
M;16;2062;441090
M;17;2062;443913
M;18;2062;443695
M;19;2062;440400
M;20;2062;434054
M;21;2062;425842
M;22;2062;417310
M;23;2062;410177
M;24;2062;404492
M;25;2062;400187
M;26;2062;397089
M;27;2062;395211
M;28;2062;394487
M;29;2062;394608
M;30;2062;395248
M;31;2062;396186
M;32;2062;397322
M;33;2062;398815
M;34;2062;400471
M;35;2062;402283
M;36;2062;404639
M;37;2062;407271
M;38;2062;410150
M;39;2062;412755
M;40;2062;415446
M;41;2062;417827
M;42;2062;420106
M;43;2062;422027
M;44;2062;423943
M;45;2062;425417
M;46;2062;429005
M;47;2062;438568
M;48;2062;436956
M;49;2062;437422
M;50;2062;444092
M;51;2062;452596
M;52;2062;449370
M;53;2062;449520
M;54;2062;444465
M;55;2062;449441
M;56;2062;438731
M;57;2062;434498
M;58;2062;430267
M;59;2062;430678
M;60;2062;433084
M;61;2062;438483
M;62;2062;417176
M;63;2062;409994
M;64;2062;400285
M;65;2062;399316
M;66;2062;390563
M;67;2062;378181
M;68;2062;374841
M;69;2062;392411
M;70;2062;394291
M;71;2062;399203
M;72;2062;393532
M;73;2062;392049
M;74;2062;387276
M;75;2062;384840
M;76;2062;377349
M;77;2062;366156
M;78;2062;354711
M;79;2062;365786
M;80;2062;357648
M;81;2062;352294
M;82;2062;322396
M;83;2062;304815
M;84;2062;295051
M;85;2062;272871
M;86;2062;264296
M;87;2062;261511
M;88;2062;254343
M;89;2062;239050
M;90;2062;214089
M;91;2062;186273
M;92;2062;159065
M;93;2062;133963
M;94;2062;109679
M;95;2062;90011
M;96;2062;70162
M;97;2062;53092
M;98;2062;38565
M;99;2062;82851
M;100;2062;0
M;101;2062;0
M;102;2062;0
M;103;2062;0
M;104;2062;0
M;105;2062;0
M;106;2062;0
M;107;2062;0
M;108;2062;0
F;0;2062;377664
F;1;2062;372589
F;2;2062;374344
F;3;2062;376883
F;4;2062;379864
F;5;2062;382945
F;6;2062;385904
F;7;2062;389042
F;8;2062;392073
F;9;2062;395120
F;10;2062;398200
F;11;2062;401358
F;12;2062;404575
F;13;2062;407825
F;14;2062;411217
F;15;2062;415220
F;16;2062;419172
F;17;2062;421871
F;18;2062;422260
F;19;2062;420195
F;20;2062;416421
F;21;2062;412004
F;22;2062;407884
F;23;2062;404843
F;24;2062;402636
F;25;2062;401232
F;26;2062;400691
F;27;2062;400930
F;28;2062;401861
F;29;2062;403092
F;30;2062;404487
F;31;2062;405824
F;32;2062;407329
F;33;2062;408919
F;34;2062;410520
F;35;2062;412170
F;36;2062;414237
F;37;2062;416634
F;38;2062;419276
F;39;2062;421614
F;40;2062;423951
F;41;2062;425849
F;42;2062;427676
F;43;2062;429155
F;44;2062;430772
F;45;2062;432241
F;46;2062;435586
F;47;2062;444596
F;48;2062;442555
F;49;2062;442425
F;50;2062;452053
F;51;2062;457923
F;52;2062;453598
F;53;2062;454023
F;54;2062;449463
F;55;2062;453628
F;56;2062;443285
F;57;2062;439714
F;58;2062;435572
F;59;2062;435650
F;60;2062;439992
F;61;2062;445259
F;62;2062;422717
F;63;2062;419488
F;64;2062;408886
F;65;2062;410302
F;66;2062;405043
F;67;2062;392698
F;68;2062;389662
F;69;2062;405737
F;70;2062;411220
F;71;2062;417081
F;72;2062;415415
F;73;2062;416410
F;74;2062;410860
F;75;2062;413526
F;76;2062;405694
F;77;2062;400118
F;78;2062;387248
F;79;2062;402218
F;80;2062;398672
F;81;2062;393431
F;82;2062;364032
F;83;2062;346521
F;84;2062;337044
F;85;2062;317800
F;86;2062;314106
F;87;2062;315415
F;88;2062;317250
F;89;2062;305008
F;90;2062;282230
F;91;2062;254383
F;92;2062;227952
F;93;2062;202809
F;94;2062;175360
F;95;2062;153645
F;96;2062;128193
F;97;2062;105710
F;98;2062;82655
F;99;2062;208701
F;100;2062;0
F;101;2062;0
F;102;2062;0
F;103;2062;0
F;104;2062;0
F;105;2062;0
F;106;2062;0
F;107;2062;0
F;108;2062;0
M;0;2063;397769
M;1;2063;392298
M;2;2063;393772
M;3;2063;396234
M;4;2063;399444
M;5;2063;402792
M;6;2063;405704
M;7;2063;408625
M;8;2063;411547
M;9;2063;414698
M;10;2063;417910
M;11;2063;421063
M;12;2063;424258
M;13;2063;427409
M;14;2063;430854
M;15;2063;435296
M;16;2063;439602
M;17;2063;442570
M;18;2063;442555
M;19;2063;439536
M;20;2063;433623
M;21;2063;425934
M;22;2063;418039
M;23;2063;411255
M;24;2063;405907
M;25;2063;401931
M;26;2063;399052
M;27;2063;397243
M;28;2063;396494
M;29;2063;396668
M;30;2063;397383
M;31;2063;398306
M;32;2063;399255
M;33;2063;400399
M;34;2063;401742
M;35;2063;403230
M;36;2063;405193
M;37;2063;407321
M;38;2063;409717
M;39;2063;411973
M;40;2063;414501
M;41;2063;416790
M;42;2063;419013
M;43;2063;420948
M;44;2063;422925
M;45;2063;424501
M;46;2063;425927
M;47;2063;429526
M;48;2063;439204
M;49;2063;437555
M;50;2063;437955
M;51;2063;444645
M;52;2063;453092
M;53;2063;449836
M;54;2063;449857
M;55;2063;444933
M;56;2063;449859
M;57;2063;439053
M;58;2063;434344
M;59;2063;429823
M;60;2063;430003
M;61;2063;432032
M;62;2063;437171
M;63;2063;415705
M;64;2063;408566
M;65;2063;398704
M;66;2063;397582
M;67;2063;388813
M;68;2063;376349
M;69;2063;372916
M;70;2063;390226
M;71;2063;391907
M;72;2063;396557
M;73;2063;390610
M;74;2063;388877
M;75;2063;383720
M;76;2063;380846
M;77;2063;372891
M;78;2063;361212
M;79;2063;349274
M;80;2063;359362
M;81;2063;350289
M;82;2063;343871
M;83;2063;313326
M;84;2063;294910
M;85;2063;283744
M;86;2063;260742
M;87;2063;250598
M;88;2063;245795
M;89;2063;236520
M;90;2063;219462
M;91;2063;193559
M;92;2063;165335
M;93;2063;138342
M;94;2063;113034
M;95;2063;90134
M;96;2063;71771
M;97;2063;54198
M;98;2063;40135
M;99;2063;87322
M;100;2063;0
M;101;2063;0
M;102;2063;0
M;103;2063;0
M;104;2063;0
M;105;2063;0
M;106;2063;0
M;107;2063;0
M;108;2063;0
F;0;2063;378742
F;1;2063;373526
F;2;2063;375100
F;3;2063;377437
F;4;2063;380190
F;5;2063;383024
F;6;2063;385738
F;7;2063;388633
F;8;2063;391427
F;9;2063;394247
F;10;2063;397144
F;11;2063;400160
F;12;2063;403267
F;13;2063;406410
F;14;2063;409722
F;15;2063;413720
